unique_ID,SMILES,original_IUPAC_names,seed_formal_charge,pka_type,required_charge,found,protomer_count,reason,expansion_stage
perrin_supp7961,O=C(/C=C/c1ccccc1)c1ccccc1,Chalcone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7962,O=c1ccoc2ccccc12,Chromone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7963,CC(C)c1cc(=O)c2ccccc2o1,"chromone, 2-isopropyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7964,COc1ccc2c(=O)ccoc2c1,"chromone, 7-methoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7965,Cc1cc(=O)c2ccccc2o1,"chromone, 2-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7966,Cc1ccc2c(=O)ccoc2c1,"chromone, 7-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7967,O=c1ccc2ccccc2o1,Coumarin,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7968,C/C=C/C=O,Crotonaldehyde,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7969,C/C=C/C(=O)O,Crotonic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7970,OC1CCCCC1,Cyclohexanol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7971,O=C1C=CCCC1,2-Cyclohexen-1-one,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7972,CC1=CC(=O)CC(C)C1,"2-Cyclohexen-1-one, 3,5-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7973,CCOC1=CC(=O)CCC1,"2-Cyclohexen-1-one, 3-ethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7974,O=C1C=C(O)CCC1,"2-Cyclohexen-1-one, 3-hydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7975,CC1=CC(=O)CCC1,"2-Cyclohexen-1-one, 3-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7977,O=C1C=CCC1,2-Cyclopenten-1-one,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7978,CC1=C(C)C(=O)CC1,"2-Cyclopenten-1-one, 2,3-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7979,CC1=C(O)C(=O)CC1,"2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7980,CC1=CC(=O)CC1,"2-Cyclopenten-1-one, 3-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7981,O=c1c(-c2ccccc2)c1-c1ccccc1,"cyclopropenone, diphenyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7982,CCCc1c(CCC)c1=O,"cyclopropenone, dipropyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7983,CC(=O)C1CC1,Cyclopropyl methyl ketone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7987,O=S(Cc1ccccc1)Cc1ccccc1,Dibenzylsulphoxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7988,CCCCS(=O)CCCC,Dibutyl sulphoxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7989,CCOCC,Diethyl ether,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7990,COc1cc(-c2ccc3ccc(O)cc3[o+]2)ccc1O.[Cl-],"4',7-Dihydroxy-3'-methoxyflavylium chloride",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7994,CP(C)(=S)S,Dimethyldithiophosphinic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7994,CP(C)(=S)S,Dimethyldithiophosphinic acid,0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp7996,COP(C)(=O)OC,Dimethyl methylphosphonate,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7997,CP(C)(=O)c1ccccc1,Dimethylphenylphosphine oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7998,CP(C)(=S)c1ccccc1,Dimethylphenylphosphine sulphide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7999,CP(C)(=O)O,Dimethylphosphinic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8000,CS(C)=O,Dimethyl sulphoxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8001,CC1CCC2=CC(=O)CCC2(C)C1=O,"2,8a-Dimethyl-3,4,8,8a-tetrahydro-1,6(2H,7H)-naphthalene-dione",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8008,O=c1c(-c2ccccc2)c1-c1ccccc1,Diphenylcyclopropenone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8009,CP(=O)(c1ccccc1)c1ccccc1,Diphenylmethylphosphine oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8010,CP(=S)(c1ccccc1)c1ccccc1,Diphenylmethylphosphine sulphide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8011,O=[Se](c1ccccc1)c1ccccc1,Diphenyl selenoxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8012,O=S(c1ccccc1)c1ccccc1,Diphenylsulphoxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8016,CCO,Ethanol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8017,CCOC(C)=O,Ethyl acetate,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8018,CC1=CC=CC(C)(C)CC1=O,Eucarvone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8019,O=c1cc(-c2ccccc2)oc2ccccc12,Flavone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8020,O=C1c2ccccc2-c2ccccc21,Fluorenone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8021,O=C1C=CC=CC2CC12,Homotropone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8022,O=c1c(-c2ccccc2)coc2ccccc12,Isoflavone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8023,CC(C)O,Isopropanol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8026,CC(=O)C=C(C)C,Mesityl oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8027,CO,Methanol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8028,COC(C)=O,Methyl acetate,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8029,COC(=O)c1ccccc1,Methyl benzoate,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8029,COC(=O)c1ccccc1,Methyl benzoate,0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp8031,CC(=O)c1cccc2ccccc12,Methyl 1-naphthyl ketone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8032,CC(=O)c1ccc2ccccc2c1,Methyl 2-naphthyl ketone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8036,CC=C(C)C(C)=O,3-Methyl-3-penten-2-one-,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8037,O=Cc1cccc2ccccc12,1-Naphthaldehyde,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8038,O=Cc1ccc2ccccc2c1,2-Naphthaldehyde,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8040,O=C(O)c1cccc2ccccc12,1-Naphthoic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8041,O=C(O)c1ccc2ccccc2c1,2-Naphthoic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8042,O=c1ccsc2ccc3ccccc3c12,"1H-Naphtho[2,1-b]thiopyran-1-one",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8043,O=c1ccsc2c1ccc1ccccc12,"4H-Naphtho[1,2-b]thiopyran-4-one",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8044,O=[N+]([O-])c1ccccc1,Nitrobenzene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8045,O=[N+]([O-])c1ccc(Cl)cc1,"Nitrobenzene, 4-chloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8046,O=C1C=Cc2cccc3cccc1c23,Perinaphthenone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8047,O=Cc1cc2ccccc2c2ccccc12,9-Phenanthraldehyde,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8048,CCOc1cc(O)cc(OCC)c1,"phenol, 3,5-diethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8053,CS(=O)c1ccccc1,Phenyl methyl sulphoxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8055,Oc1cc(O)cc(O)c1,Phloroglucinol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8056,COc1ccc(C2(O)OC(C)(C)c3ccccc32)cc1,"phthalan, 1-p-anisyl-1-hydroxy-3,3-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8065,O=C1OCc2ccccc21,Phthalide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8067,CCC(=O)O,Propionic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8068,CCCOC(C)=O,n-propyl acetate,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8069,Cc1cc(C)oc(=O)c1,"2-Pyrone, 4,6-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8070,O=c1ccocc1,4-Pyrone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8071,Cc1cc(=O)cc(C)o1,"4-Pyrone, 2,6-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8072,O=c1cc(-c2ccccc2)oc(-c2ccccc2)c1,"4-Pyrone, 2,6-diphenyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8074,Cc1cc(=O)cc(-c2ccccc2)o1,"4-Pyrone, 2-methyl-6-phenyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8075,O=c1ccoc(-c2ccccc2)c1,"4-Pyrone, 2-phenyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8080,O=c1ccsc2ccccc12,1-Thiachromone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8081,Cc1cc(=O)c2ccccc2s1,"1-Thiachromone, 2-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8082,O=c1cc(-c2ccccc2)sc2ccccc12,"1-Thiachromone, 2-phenyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8083,O=c1c(-c2ccccc2)csc2ccccc12,"1-Thiachromone, 3-phenyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8084,O=c1ccc2ccccc2s1,Thiacoumarin,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8088,O=c1c2c(oc3ccccc13)C=CCS2,Thiaxanth-9-one,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8093,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],"toluene, 2,4-dinitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8094,Cc1ccc([N+](=O)[O-])cc1,"toluene, 4-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8095,O=[As](c1ccccc1)(c1ccccc1)c1ccccc1,Triphenylarsine oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8096,OC(c1ccccc1)(c1ccccc1)c1ccccc1,Triphenylcarbinol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8097,COc1ccc(C(O)(c2ccccc2)c2ccc(OC)cc2)cc1,"triphenylcarbinol, 4,4'-dimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8098,COc1ccc(C(O)(c2ccccc2)c2ccccc2)cc1,"triphenylcarbinol, 4-methoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8099,Cc1ccc(C(O)(c2ccccc2)c2ccccc2)cc1,"triphenylcarbinol, 4-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8100,O=[N+]([O-])c1ccc(C(O)(c2ccccc2)c2ccccc2)cc1,"triphenylcarbinol, 4-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8101,OC(c1cccc(Cl)c1)(c1cccc(Cl)c1)c1cccc(Cl)c1,"triphenylcarbinol, 3,3',3""-trichloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8102,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,"triphenylcarbinol, 4,4',4""-trichloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8103,COc1ccc(C(O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,"triphenylcarbinol, 4,4',4""-trimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8104,O=[N+]([O-])c1ccc(C(O)(c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)cc1,"triphenylcarbinol, 4,4',4""-trinitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8105,O=[N+]([O-])c1ccc(C(Cl)(c2ccccc2)c2ccc([N+](=O)[O-])cc2)cc1,"triphenylchloromethane, 4,4'-dinitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8106,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Triphenyl phosphine oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8107,O=c1cccccc1O,Tropolone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8108,O=c1cccccc1,Tropone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8110,O=c1c2ccccc2oc2ccccc12,Xanthone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8111,OC1c2ccccc2Oc2ccccc21,Xanthydrol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8118,Cc1cc(C2(c3ccc(O)c(C)c3)OS(=O)(=O)c3ccccc32)ccc1O,o-Cresol Red,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8119,Cc1cc(O)ccc1C1(c2ccc(O)cc2C)OS(=O)(=O)c2ccccc21,m-Cresol Purple,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8138,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21,Thymol Blue,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8265,CC[As](=O)(CC)c1ccccc1,Phenyldiethylarsine oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8266,CC[As](=O)(CC)c1ccc(Br)cc1,"phenyldiethylarsine oxide, p-bromo-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8267,CC[As](=O)(CC)c1ccc(Cl)cc1,"phenyldiethylarsine oxide, p-chloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8269,CC[As](=O)(CC)c1ccccc1OC,"phenyldiethylarsine oxide, o-methoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8270,CC[As](=O)(CC)c1ccc(OC)cc1,"phenyldiethylarsine oxide, p-methoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8271,CC[As](=O)(CC)c1ccc(C)cc1,"phenyldiethylarsine oxide, p-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8272,CC[As](=O)(CC)c1ccccc1[N+](=O)[O-],"phenyldiethylarsine oxide, o-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8273,CC[As](=O)(CC)c1cccc([N+](=O)[O-])c1,"phenyldiethylarsine oxide, m-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8274,CC[As](=O)(CC)c1ccc([N+](=O)[O-])cc1,"phenyldiethylarsine oxide, p-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8275,CCC[As](=O)(CCC)c1ccccc1,Phenyldi-n-propylarsine oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8276,CCC[As](=O)(CCC)c1ccc(C)cc1,"phenyldi-n-propylarsine oxide, p-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp8290,O=[As](c1ccccc1)(c1ccccc1)c1ccccc1,Triphenylarsine oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant2001,C=O,Methanal,0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2052,O=CC(Cl)(Cl)Cl,"ethanal, trichloro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2053,O=CC(F)(F)F,"ethanal, trifluoro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2156,O=C(C(F)(F)F)C(F)(F)F,"propanone, 1,1,1,3,3,3-hexafluoro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2222,O=S1(=O)CCS(=O)(=O)C1,"1,3-Dithiacyclopentane, 1,1,3,3-tetraoxide-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2251,CS(=O)(=O)CS(C)(=O)=O,"2,4-Dithiapentane-2,2,4,4-tetraoxide",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2267,O=C(C(F)(F)Cl)C(F)(F)Cl,"propanone, 1,3-dichloro-1,1,3,3-tetrafluoro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2268,O=C(C(F)(F)Cl)C(F)(Cl)Cl,"propanone, 1,1,3-trichloro-1,3,3-trifluoro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2269,O=C(C(F)(Cl)Cl)C(F)(Cl)Cl,"propanone, 1,1,3,3-tetrachloro-1,3-difluoro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2443,O=S1(=O)CCCS(=O)(=O)C1,"1,3-Dithiacyclohexane-1,1,3,3-tetraoxide",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2454,C[S+](C)CC(=O)O,"acetic acid, dimethylsulfonio-",1,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2532,C1=CCC=C1,Cyclopentadiene,0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2538,O=c1ccocc1O,"4H-Pyran-4-one, 3-hydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant2720,O=S1(=O)CCCCS(=O)(=O)C1,"1,3-Dithiacycloheptane-1,1,3,3-tetroxide",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2729,C[S+](C)CCC(=O)O,"propanoic acid, 3-dimethylsulfonio-",1,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2741,C[N+](C)(C)CC([N+](=O)[O-])[N+](=O)[O-],"N,N,N-Trimethyl-N-(2,2-dinitroethyl)ammonium cation",1,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2806,CCN(CC)CP(=O)(O)O,"methylphosphonic acid, diethylamino-",0,pKa6,-6,False,0,charge_state_unreachable,unlimited
serjeant2806,CCN(CC)CP(=O)(O)O,"methylphosphonic acid, diethylamino-",0,pKa5,-5,False,0,charge_state_unreachable,unlimited
serjeant2824,c1ccc2[nH]nnc2c1,1H-Benzotriazole,0,pKa2,-2,False,0,charge_state_unreachable,unlimited
serjeant2835,Cc1occc(=O)c1O,"4H-Pyran-4-one, 3-hydroxy-2-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant2873b,C(\C=C\CCC)(=O)O,2-Hexenoic acid,0,pKa2,-2,False,0,charge_state_unreachable,unlimited
serjeant2912,O=C1C(O)=C(Cl)C(=O)C(Cl)=C1Cl,"1,4-Benzoquinone, 3,5,6-trichloro-2-hydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant2924,O=c1ncc2nccnc2[nH]1,Pteridin-2(1H)-one,0,pKa3,-3,False,0,charge_state_unreachable,unlimited
serjeant2925,O=c1cnc2ncncc2[nH]1,Pteridin-6(5H)-one,0,pKa3,-3,False,0,charge_state_unreachable,unlimited
serjeant2968,O=Cc1ccccn1,2-Pyridinecarbaldehyde,0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2969,O=Cc1cccnc1,3-Pyridinecarbaldehyde,0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant2970,O=Cc1ccncc1,4-Pyridinecarbaldehyde,0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3008,O=c1cc(CCl)occ1O,"4H-Pyran-4-one, 6-chloromethyl-3-hydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant3009,O=c1cc(CI)occ1O,"4H-Pyran-4-one, 3-hydroxy-6-iodomethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant3219,O=S1(=O)CCCCCS(=O)(=O)C1,"1,3-Dithiacyclooctane, 1,1,3,3-tetroxide-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3321,Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,"benzenesulfonic acid, 2-amino-5-nitro-",0,pKa3,-3,False,0,charge_state_unreachable,unlimited
serjeant3322,Nc1ccc(S(=O)(=O)O)cc1[N+](=O)[O-],"benzenesulfonic acid, 4-amino-3-nitro-",0,pKa3,-3,False,0,charge_state_unreachable,unlimited
serjeant3382,N#CC1=C(C#N)CC=C1,"1,3-Cyclopentadiene-1,2-dicarbonitrile",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3383,N#CC1=CCC(C#N)=C1,"1,3-Cyclopentadiene-1,3-dicarbonitrile",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3384,O=Cc1ccccc1,Benzaldehyde,0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3389,O=c1cccccc1O,"1,4,6-Cycloheptatrien-1-one, 2-hydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant3524,O=Cc1cccc(Cl)c1,"benzaldehyde, 3-chloro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3525,O=Cc1ccc(Cl)cc1,"benzaldehyde, 4-chloro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3553,O=Cc1cccc([N+](=O)[O-])c1,"benzaldehyde, 3-nitro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3554,O=Cc1ccc([N+](=O)[O-])cc1,"benzaldehyde, 4-nitro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3564,O=C1OI(O)c2ccccc21,"1,2-Benziodoxol-3(1H)-one, 1-hydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant3564,O=C1OI(O)c2ccccc21,"1,2-Benziodoxol-3(1H)-one, 1-hydroxy-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
serjeant3891,[Cl-].c1cc2ccsc2c[nH+]1,"Thieno[2,3-c]pyridinium chloride",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3907,C[n+]1ccccc1C=O.[I-],"1-Methylpyridinium iodide, 2-formyl-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3908,C[n+]1ccc(C=O)cc1.[I-],"1-Methylpyridinium iodide, 4-formyl-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3930,O=C(O)CN(CC(=O)O)c1nccs1,"3-Azapentanedioic acid, 3-(2-thiazolyl)-",0,pKa4,-4,False,0,charge_state_unreachable,unlimited
serjeant3960,O=Cc1ccccc1C=O,"1,2-Benzenedicarbaldehyde",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3974,Cc1cccc(C=O)c1,"benzaldehyde, 3-methyl-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3980,COc1cccc(C=O)c1,"benzaldehyde, 3-methoxy-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3981,COc1ccc(C=O)cc1,"benzaldehyde, 4-methoxy-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant3990,CC(=O)c1cccc(O)c1O,"acetophenone, 2,3-dihydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant3991,CC(=O)c1ccc(O)cc1O,"acetophenone, 2,4-dihydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant3993,CC(=O)c1c(O)cccc1O,"acetophenone, 2,6-dihydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant4264,Cc1ccc2c(c1)S(=O)(=O)CS2(=O)=O,"1,3-Dithiaindan, 1,1,3,3-tetroxide, 6-methyl-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant4342,CP(C)c1cccc(O)c1,"phenol, 3-dimethylphosphino-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant4343,CP(C)c1ccc(O)cc1,"phenol, 4-dimethylphosphino-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
serjeant4405,O=C(c1cccc(Br)c1)C(F)(F)F,"acetophenone, 3-bromo-α,α,α-trifluoro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant4406,O=C(c1cccc([N+](=O)[O-])c1)C(F)(F)F,"acetophenone, α,α,α-trifluoro-3-nitro-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant4452,Cc1[nH+]ccc2sccc12.[Cl-],"thieno[3,2-c]pyridinium chloride, 4-methyl-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant4453,Cc1[nH+]ccc2ccsc12.[Cl-],"thieno[2,3-c]pyridinium chloride, 7-methyl-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant4497,CC(C)(C=O)C[N+](C)(C)C.[I-],"N,N,N-Trimethyl, 2-formyl-2-methylpropylammonium iodide (Propanal, 2,2-dimethyl-3-(N,N,N-trimethylammonio-), iodide)-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant4671,COc1ccc(C(=O)C(F)(F)F)cc1,"acetophenone, α,α,α-trifluoro-4-methoxy-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant4773,Cc1nc2cnc(=S)nc-2n(C)c1C,"pteridine-2(8H)-thione, 6,7,8-trimethyl-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
serjeant4782,C[S+](C)c1cccc(C(=O)O)c1,"benzoic acid, 3-dimethylsulfonio-",1,pKa1,-1,False,0,charge_state_unreachable,unlimited
