unique_ID,SMILES,original_IUPAC_names,seed_formal_charge,pka_type,required_charge,found,protomer_count,reason,expansion_stage
perrin_supp5093,COc1ccnc(Cl)c1,"pyridine, 2-chloro-4-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5094,COc1cccc(Cl)n1,"pyridine, 2-chloro-6-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5095,COc1ccc(Cl)cn1,"pyridine, 5-chloro-2-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5096,CNc1ccc(Cl)cn1,"pyridine, 5-chloro-2-methylamino-",0,pKaH1,1,True,4,,0
perrin_supp5097,O=[N+]([O-])c1cccnc1Cl,"pyridine, 2-chloro-3-nitro-",0,pKaH1,1,True,1,,0
perrin_supp5098,N#Cc1cccnc1,"pyridine, 3-cyano-",0,pKaH1,1,True,2,,0
perrin_supp5099,N#Cc1ccncc1,"pyridine, 4-cyano-",0,pKaH1,1,True,2,,0
perrin_supp5100,Cn1cc(C#N)ccc1=N,"pyridine, 5-cyano-1,2-dihydro-2-imino-1-methyl-",0,pKaH1,1,True,3,,0
perrin_supp5101,Nc1cccnc1N,"pyridine, 2,3-diamino-",0,pKaH1,1,True,7,,0
perrin_supp5101,Nc1cccnc1N,"pyridine, 2,3-diamino-",0,pKaH2,2,True,8,,0
perrin_supp5102,Nc1ccncc1N,"pyridine, 3,4-diamino-",0,pKaH1,1,True,6,,0
perrin_supp5102,Nc1ccncc1N,"pyridine, 3,4-diamino-",0,pKaH2,2,True,6,,0
perrin_supp5103,Nc1ccc(Cl)nc1N,"pyridine, 2,3-diamino-6-chloro-",0,pKaH1,1,True,7,,0
perrin_supp5103,Nc1ccc(Cl)nc1N,"pyridine, 2,3-diamino-6-chloro-",0,pKaH2,2,True,8,,0
perrin_supp5104,Nc1cnc(Cl)cc1N,"pyridine, 4,5-diamino-2-chloro-",0,pKaH1,1,True,7,,0
perrin_supp5104,Nc1cnc(Cl)cc1N,"pyridine, 4,5-diamino-2-chloro-",0,pKaH2,2,True,8,,0
perrin_supp5105,Nc1ccnc(O)c1N,"pyridine, 3,4-diamino-2-hydroxy-",0,pKa1,-1,True,40,,0
perrin_supp5105,Nc1ccnc(O)c1N,"pyridine, 3,4-diamino-2-hydroxy-",0,pKaH1,1,True,39,,0
perrin_supp5105,Nc1ccnc(O)c1N,"pyridine, 3,4-diamino-2-hydroxy-",0,pKaH2,2,True,39,,0
perrin_supp5106,COc1nccc(N)c1N,"pyridine, 3,4-diamino-2-methoxy-",0,pKaH1,1,True,6,,0
perrin_supp5106,COc1nccc(N)c1N,"pyridine, 3,4-diamino-2-methoxy-",0,pKaH2,2,True,6,,0
perrin_supp5107,Brc1cncc(Br)c1,"pyridine, 3,5-dibromo-",0,pKaH1,1,True,1,,0
perrin_supp5108,O=c1[nH]cc(Br)cc1Br,"pyridine, 3,5-dibromo-1,2-dihydro-2-oxo-",0,pKa1,-1,True,2,,0
perrin_supp5108,O=c1[nH]cc(Br)cc1Br,"pyridine, 3,5-dibromo-1,2-dihydro-2-oxo-",0,pKaH1,1,True,2,,0
perrin_supp5109,COc1ncc(Br)cc1Br,"pyridine, 3,5-dibromo-2-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5110,CC(C)(C)c1cccc(C(C)(C)C)n1,"pyridine, 2,6-di-t-butyl-",0,pKaH1,1,True,1,,0
perrin_supp5111,CC(C)(C)c1ccc(S(=O)(=O)O)c(C(C)(C)C)n1,"pyridine, 2,6-di-t-butyl-3-sulpho-",0,pKa1,-1,True,1,,0
perrin_supp5112,O=C(O)c1cccnc1C(=O)O,"pyridine, 2,3-dicarboxy-",0,pKa1,-1,True,2,,0
perrin_supp5112,O=C(O)c1cccnc1C(=O)O,"pyridine, 2,3-dicarboxy-",0,pKaH1,1,True,1,,0
perrin_supp5113,O=C(O)c1ccnc(C(=O)O)c1,"pyridine, 2,4-dicarboxy-",0,pKa2,-2,True,1,,0
perrin_supp5113,O=C(O)c1ccnc(C(=O)O)c1,"pyridine, 2,4-dicarboxy-",0,pKa1,-1,True,2,,0
perrin_supp5115,O=C(O)c1cccc(C(=O)O)n1,"pyridine, 2,6-dicarboxy-",0,pKa1,-1,True,1,,0
perrin_supp5115,O=C(O)c1cccc(C(=O)O)n1,"pyridine, 2,6-dicarboxy-",0,pKaH1,1,True,1,,0
perrin_supp5116,O=C(O)c1ccncc1C(=O)O,"pyridine, 3,4-dicarboxy-",0,pKa2,-2,True,1,,0
perrin_supp5116,O=C(O)c1ccncc1C(=O)O,"pyridine, 3,4-dicarboxy-",0,pKa1,-1,True,2,,0
perrin_supp5117,O=C(O)c1cncc(C(=O)O)c1,"pyridine, 3,5-dicarboxy-",0,pKa2,-2,True,1,,0
perrin_supp5117,O=C(O)c1cncc(C(=O)O)c1,"pyridine, 3,5-dicarboxy-",0,pKa1,-1,True,1,,0
perrin_supp5117,O=C(O)c1cncc(C(=O)O)c1,"pyridine, 3,5-dicarboxy-",0,pKaH1,1,True,1,,0
perrin_supp5118,O=C(O)c1cc(Cl)cc(C(=O)O)n1,"pyridine, 2,6-dicarboxy-4-chloro-",0,pKa1,-1,True,1,,0
perrin_supp5118,O=C(O)c1cc(Cl)cc(C(=O)O)n1,"pyridine, 2,6-dicarboxy-4-chloro-",0,pKaH1,1,True,1,,0
perrin_supp5119,Cc1nc(C)c(C(=O)O)cc1C(=O)O,"pyridine, 3,5-dicarboxy-2,6-dimethyl-",0,pKa2,-2,True,30,,0
perrin_supp5119,Cc1nc(C)c(C(=O)O)cc1C(=O)O,"pyridine, 3,5-dicarboxy-2,6-dimethyl-",0,pKa1,-1,True,25,,0
perrin_supp5119,Cc1nc(C)c(C(=O)O)cc1C(=O)O,"pyridine, 3,5-dicarboxy-2,6-dimethyl-",0,pKaH1,1,True,10,,0
perrin_supp5120,CN(C)c1cc(C(=O)O)nc(C(=O)O)c1,"pyridine, 2,6-dicarboxy-4-dimethylamino-",0,pKa1,-1,True,1,,0
perrin_supp5120,CN(C)c1cc(C(=O)O)nc(C(=O)O)c1,"pyridine, 2,6-dicarboxy-4-dimethylamino-",0,pKaH1,1,True,2,,0
perrin_supp5121,O=C(O)c1cc(O)cc(C(=O)O)n1,"pyridine, 2,6-dicarboxy-4-hydroxy-",0,pKa3,-3,True,10,,0
perrin_supp5121,O=C(O)c1cc(O)cc(C(=O)O)n1,"pyridine, 2,6-dicarboxy-4-hydroxy-",0,pKa2,-2,True,12,,0
perrin_supp5121,O=C(O)c1cc(O)cc(C(=O)O)n1,"pyridine, 2,6-dicarboxy-4-hydroxy-",0,pKa1,-1,True,8,,0
perrin_supp5122,CNc1cc(C(=O)O)nc(C(=O)O)c1,"pyridine, 2,6-dicarboxy-4-methylamino-",0,pKa1,-1,True,4,,0
perrin_supp5122,CNc1cc(C(=O)O)nc(C(=O)O)c1,"pyridine, 2,6-dicarboxy-4-methylamino-",0,pKaH1,1,True,4,,0
perrin_supp5123,O=C(O)c1cc(Nc2ccccc2)cc(C(=O)O)n1,"pyridine, 2,6-dicarboxy-4-phenylamino-",0,pKa1,-1,True,4,,0
perrin_supp5123,O=C(O)c1cc(Nc2ccccc2)cc(C(=O)O)n1,"pyridine, 2,6-dicarboxy-4-phenylamino-",0,pKaH1,1,True,4,,0
perrin_supp5125,Clc1cccnc1Cl,"pyridine, 2,3-dichloro-",0,pKaH1,1,True,1,,0
perrin_supp5126,Clc1cccc(Cl)n1,"pyridine, 2,6-dichloro-",0,pKaH1,1,True,1,,0
perrin_supp5127,Clc1cncc(Cl)c1,"pyridine, 3,5-dichloro-",0,pKaH1,1,True,1,,0
perrin_supp5128,Cn1cc(Cl)cc(Cl)c1=N,"pyridine, 3,5-dichloro-1,2-dihydro-2-imino-1-methyl-",0,pKaH1,1,True,2,,0
perrin_supp5129,Cn1cc(Cl)c(=O)c(Cl)c1,"pyridine, 3,5-dichloro-1,4-dihydro-1-methyl-4-oxo-",0,pKaH1,1,True,1,,0
perrin_supp5130,O=c1[nH]cc(Cl)cc1Cl,"pyridine, 3,5-dichloro-1,2-dihydro-2-oxo-",0,pKa1,-1,True,2,,0
perrin_supp5130,O=c1[nH]cc(Cl)cc1Cl,"pyridine, 3,5-dichloro-1,2-dihydro-2-oxo-",0,pKaH1,1,True,2,,0
perrin_supp5131,O=c1c(Cl)c[nH]cc1Cl,"pyridine, 3,5-dichloro-1,4-dihydro-4-oxo-",0,pKa1,-1,True,3,,0
perrin_supp5131,O=c1c(Cl)c[nH]cc1Cl,"pyridine, 3,5-dichloro-1,4-dihydro-4-oxo-",0,pKaH1,1,True,3,,0
perrin_supp5132,Oc1cc(Cl)nc(Cl)c1,"pyridine, 2,6-dichloro-4-hydroxy-",0,pKa1,-1,True,4,,0
perrin_supp5132,Oc1cc(Cl)nc(Cl)c1,"pyridine, 2,6-dichloro-4-hydroxy-",0,pKaH1,1,True,5,,0
perrin_supp5133,COc1cc(Cl)nc(Cl)c1,"pyridine, 2,6-dichloro-4-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5134,COc1ncc(Cl)cc1Cl,"pyridine, 3,5-dichloro-2-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5135,COc1c(Cl)cncc1Cl,"pyridine, 3,5-dichloro-4-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5136,CNc1ncc(Cl)cc1Cl,"pyridine, 3,5-dichloro-2-methylamino-",0,pKaH1,1,True,4,,0
perrin_supp5137,N#Cc1cncc(C#N)c1,"pyridine, 3,5-dicyano-",0,pKaH1,1,True,2,,0
perrin_supp5138,CCOC(=O)c1cc(C(=O)OCC)c(C)nc1C,"pyridine, 3,5-diethoxycarbonyl-2-6-dimethyl-",0,pKaH1,1,True,5,,0
perrin_supp5139,CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1C,"pyridine, 3,5-diethoxycarbonyl-2,4,6-trimethyl-",0,pKaH1,1,True,5,,0
perrin_supp5140,O=Cc1cccc(C=O)n1,"pyridine, 2,6-diformyl-",0,pKaH1,1,True,1,,0
perrin_supp5141,COC(=O)c1ccc(=O)n(C)c1C(=O)OC,"pyridine, 1,2-dihydro-5,6-di(methoxycarbonyl)-1-methyl-2-oxo-",0,pKaH1,1,True,1,,0
perrin_supp5142,O=c1c([N+](=O)[O-])c[nH]cc1[N+](=O)[O-],"pyridine, 1,4-dihydro-3,5-dinitro-4-oxo-",0,pKa1,-1,True,4,,0
perrin_supp5142,O=c1c([N+](=O)[O-])c[nH]cc1[N+](=O)[O-],"pyridine, 1,4-dihydro-3,5-dinitro-4-oxo-",0,pKaH1,1,True,4,,0
perrin_supp5143,Cn1c(O)cccc1=O,"pyridine, 1,2-dihydro-6-hydroxy-1-methyl-2-oxo-",0,pKa1,-1,True,4,,0
perrin_supp5143,Cn1c(O)cccc1=O,"pyridine, 1,2-dihydro-6-hydroxy-1-methyl-2-oxo-",0,pKaH1,1,True,2,,0
perrin_supp5144,Cc1ccn(C)c(=N)c1,"pyridine, 1,2-dihydro-2-imino-1,4-dimethyl-",0,pKaH1,1,True,2,,0
perrin_supp5145,Cc1cccc(=N)n1C,"pyridine, 1,2-dihydro-2-imino-1,6-dimethyl-",0,pKaH1,1,True,6,,0
perrin_supp5146,Cn1ccccc1=N,"pyridine, 1,2-dihydro-2-imino-1-methyl-",0,pKaH1,1,True,2,,0
perrin_supp5147,Cn1cccc([N+](=O)[O-])c1=N,"pyridine, 1,2-dihydro-2-imino-1-methyl-3-nitro-",0,pKaH1,1,True,2,,0
perrin_supp5148,Cn1cc([N+](=O)[O-])ccc1=N,"pyridine, 1,2-dihydro-2-imino-1-methyl-5-nitro-",0,pKaH1,1,True,2,,0
perrin_supp5149,O=c1ccc(I)c[nH]1,"pyridine, 1,2-dihydro-5-iodo-2-oxo-",0,pKa1,-1,True,4,,0
perrin_supp5149,O=c1ccc(I)c[nH]1,"pyridine, 1,2-dihydro-5-iodo-2-oxo-",0,pKaH1,1,True,3,,0
perrin_supp5150,COc1cccc(=O)n1C,"pyridine, 1,2-dihydro-6-methoxy-1-methyl-2-oxo-",0,pKaH1,1,True,1,,0
perrin_supp5151,COc1cccc(=O)[nH]1,"pyridine, 1,2-dihydro-6-methoxy-2-oxo-",0,pKa1,-1,True,3,,0
perrin_supp5151,COc1cccc(=O)[nH]1,"pyridine, 1,2-dihydro-6-methoxy-2-oxo-",0,pKaH1,1,True,2,,0
perrin_supp5152,CSCc1ccc(=O)n(C)c1CSC,"pyridine, 1,6-dihydro-1-methyl-2,3-di(methylthiomethyl)-6-oxo-",0,pKaH1,1,True,1,,0
perrin_supp5153,Cn1cc([N+](=O)[O-])c(=O)c([N+](=O)[O-])c1,"pyridine, 1,4-dihydro-1-methyl-3,5-dinitro-4-oxo-",0,pKaH1,1,True,1,,0
perrin_supp5154,Cn1ccc(=O)c([N+](=O)[O-])c1,"pyridine, 1,4-dihydro-1-methyl-3-nitro-4-oxo-",0,pKaH1,1,True,1,,0
perrin_supp5155,Cc1ccc[nH]c1=O,"pyridine, 1,2-dihydro-3-methyl-2-oxo-",0,pKa1,-1,True,2,,0
perrin_supp5155,Cc1ccc[nH]c1=O,"pyridine, 1,2-dihydro-3-methyl-2-oxo-",0,pKaH1,1,True,2,,0
perrin_supp5156,Cc1cc[nH]c(=O)c1,"pyridine, 1,2-dihydro-4-methyl-2-oxo-",0,pKa1,-1,True,9,,0
perrin_supp5156,Cc1cc[nH]c(=O)c1,"pyridine, 1,2-dihydro-4-methyl-2-oxo-",0,pKaH1,1,True,6,,0
perrin_supp5157,Cc1ccc(=O)[nH]c1,"pyridine, 1,2-dihydro-5-methyl-2-oxo-",0,pKa1,-1,True,4,,0
perrin_supp5157,Cc1ccc(=O)[nH]c1,"pyridine, 1,2-dihydro-5-methyl-2-oxo-",0,pKaH1,1,True,3,,0
perrin_supp5158,Cc1cccc(=O)[nH]1,"pyridine, 1,2-dihydro-6-methyl-2-oxo-",0,pKa1,-1,True,10,,0
perrin_supp5158,Cc1cccc(=O)[nH]1,"pyridine, 1,2-dihydro-6-methyl-2-oxo-",0,pKaH1,1,True,6,,0
perrin_supp5161,O=c1[nH]cccc1[N+](=O)[O-],"pyridine, 1,2-dihydro-3-nitro-2-oxo-",0,pKa1,-1,True,2,,0
perrin_supp5161,O=c1[nH]cccc1[N+](=O)[O-],"pyridine, 1,2-dihydro-3-nitro-2-oxo-",0,pKaH1,1,True,2,,0
perrin_supp5162,O=c1ccc([N+](=O)[O-])c[nH]1,"pyridine, 1,2-dihydro-5-nitro-2-oxo-",0,pKa1,-1,True,8,,0
perrin_supp5162,O=c1ccc([N+](=O)[O-])c[nH]1,"pyridine, 1,2-dihydro-5-nitro-2-oxo-",0,pKaH1,1,True,5,,0
perrin_supp5163,O=c1cc[nH]cc1[N+](=O)[O-],"pyridine, 1,4-dihydro-3-nitro-4-oxo-",0,pKa1,-1,True,8,,0
perrin_supp5163,O=c1cc[nH]cc1[N+](=O)[O-],"pyridine, 1,4-dihydro-3-nitro-4-oxo-",0,pKaH1,1,True,5,,0
perrin_supp5164,O=c1cccc[nH]1,"pyridine, 1,2-dihydro-2-oxo-",0,pKa1,-1,True,4,,0
perrin_supp5164,O=c1cccc[nH]1,"pyridine, 1,2-dihydro-2-oxo-",0,pKaH1,1,True,3,,0
perrin_supp5165,Oc1cccnc1O,"pyridine, 2,3-dihydroxy-",0,pKa1,-1,True,9,,0
perrin_supp5165,Oc1cccnc1O,"pyridine, 2,3-dihydroxy-",0,pKaH1,1,True,4,,0
perrin_supp5166,Oc1cccc(O)n1,"pyridine, 2,6-dihydroxy-",0,pKa2,-2,True,9,,0
perrin_supp5166,Oc1cccc(O)n1,"pyridine, 2,6-dihydroxy-",0,pKa1,-1,True,11,,0
perrin_supp5166,Oc1cccc(O)n1,"pyridine, 2,6-dihydroxy-",0,pKaH1,1,True,5,,0
perrin_supp5167,COc1ccc(CO)c(CO)n1,"pyridine, 2,3-di(hydroxymethyl)-6-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5171,COc1cccc(OC)n1,"pyridine, 2,6-dimethoxy-",0,pKaH1,1,True,1,,0
perrin_supp5172,COC(=O)c1cccnc1C(=O)OC,"pyridine, 2,3-di(methoxycarbonyl)-",0,pKaH1,1,True,1,,0
perrin_supp5173,Cc1cccnc1C,"pyridine, 2,3-dimethyl-",0,pKaH1,1,True,2,,0
perrin_supp5174,Cc1ccnc(C)c1,"pyridine, 2,4-dimethyl-",0,pKaH1,1,True,2,,0
perrin_supp5175,Cc1ccc(C)nc1,"pyridine, 2,5-dimethyl-",0,pKaH1,1,True,2,,0
perrin_supp5176,Cc1cccc(C)n1,"pyridine, 2,6-dimethyl-",0,pKaH1,1,True,2,,0
perrin_supp5177,Cc1ccncc1C,"pyridine, 3,4-dimethyl-",0,pKaH1,1,True,1,,0
perrin_supp5178,Cc1cncc(C)c1,"pyridine, 3,5-dimethyl-",0,pKaH1,1,True,1,,0
perrin_supp5179,CN(C)c1ccccn1,"pyridine, 2-dimethylamino-",0,pKaH1,1,True,2,,0
perrin_supp5180,CN(C)c1cccnc1,"pyridine, 3-dimethylamino-",0,pKaH1,1,True,2,,0
perrin_supp5181,CN(C)c1ccncc1,"pyridine, 4-dimethylamino-",0,pKaH1,1,True,2,,0
perrin_supp5182,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,"pyridine, 2-[(2-dimethylaminoethyl) (p-methoxybenzyl) amino]-",0,pKaH1,1,True,3,,0
perrin_supp5182,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,"pyridine, 2-[(2-dimethylaminoethyl) (p-methoxybenzyl) amino]-",0,pKaH2,2,True,3,,0
perrin_supp5183,CCN(CC)Cc1ccccn1,"pyridine, 2-diethylaminomethyl-",0,pKaH1,1,True,2,,0
perrin_supp5184,CCN(CC)Cc1cccnc1,"pyridine, 3-diethylaminomethyl-",0,pKaH1,1,True,2,,0
perrin_supp5185,CCN(CC)Cc1ccncc1,"pyridine, 4-diethylaminomethyl-",0,pKaH1,1,True,2,,0
perrin_supp5186,Cc1ccc([N+](=O)[O-])c(C)n1,"pyridine, 2,6-dimethyl-3-nitro-",0,pKaH1,1,True,5,,0
perrin_supp5187,Cc1cncc(C)c1[N+](=O)[O-],"pyridine, 3,5-dimethyl-4-nitro-",0,pKaH1,1,True,1,,0
perrin_supp5188,Cc1ccc(S(=O)(=O)O)c(C)n1,"pyridine, 2,6-dimethyl-3-sulpho-",0,pKa1,-1,True,5,,0
perrin_supp5189,Cc1cc(S(=O)(=O)O)cc(C)n1,"pyridine, 2,6-dimethyl-4-sulpho-",0,pKa1,-1,True,3,,0
perrin_supp5190,CCCN(CCC)Cc1ccccn1,"pyridine, 2-di(n-propyl)aminomethyl-",0,pKaH1,1,True,2,,0
perrin_supp5191,CCCN(CCC)Cc1cccnc1,"pyridine, 3-di(n-propyl)aminomethyl-",0,pKaH1,1,True,2,,0
perrin_supp5192,CCCN(CCC)Cc1ccncc1,"pyridine, 4-di(n-propyl)aminomethyl-",0,pKaH1,1,True,2,,0
perrin_supp5193,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,"pyridine, 2,6-di(2-pyridyl)-",0,pKaH1,1,True,2,,0
perrin_supp5193,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,"pyridine, 2,6-di(2-pyridyl)-",0,pKaH2,2,True,2,,0
perrin_supp5194,CCOC(=O)CNc1ncccc1[N+](=O)[O-],"pyridine, 2-ethoxycarbonylmethylamino-3-nitro-",0,pKaH1,1,True,4,,0
perrin_supp5195,CCOc1ccncc1[N+](=O)[O-],"pyridine, 4-ethoxy-3-nitro-",0,pKaH1,1,True,1,,0
perrin_supp5196,CCc1ccncc1,"pyridine, 4-ethyl-",0,pKaH1,1,True,1,,0
perrin_supp5197,CCc1cnccc1[N+](=O)[O-],"pyridine, 3-ethyl-4-nitro-",0,pKaH1,1,True,1,,0
perrin_supp5198,CCC1=CCNCC1,"pyridine, 4-ethyl-1,2,5,6-tetrahydro-",0,pKaH1,1,True,1,,0
perrin_supp5199,CCC1=CCC(C)NC1,"pyridine, 3-ethyl-1,2,5,6-tetrahydro-6-methyl-",0,pKaH1,1,True,1,,0
perrin_supp5200,CCC1=C(C)CNCC1,"pyridine, 4-ethyl-1,2,5,6-tetrahydro-3-methyl-",0,pKaH1,1,True,1,,0
perrin_supp5201,O=Cc1ccccn1,"pyridine, 2-formyl-",0,pKaH1,1,True,1,,0
perrin_supp5202,O=Cc1cccnc1,"pyridine, 3-formyl-",0,pKaH1,1,True,1,,0
perrin_supp5203,O=Cc1ccncc1,"pyridine, 4-formyl-",0,pKaH1,1,True,1,,0
perrin_supp5205,COC(=O)c1ccc(O)nc1C(=O)OC,"pyridine, 2-hydroxy-5,6-di(methoxycarbonyl)-",0,pKa1,-1,True,7,,0
perrin_supp5205,COC(=O)c1ccc(O)nc1C(=O)OC,"pyridine, 2-hydroxy-5,6-di(methoxycarbonyl)-",0,pKaH1,1,True,5,,0
perrin_supp5206,COC(=O)c1cc(O)cc(C(=O)OC)n1,"pyridine, 4-hydroxy-2,6-di(methoxycarbonyl)-",0,pKa1,-1,True,4,,0
perrin_supp5206,COC(=O)c1cc(O)cc(C(=O)OC)n1,"pyridine, 4-hydroxy-2,6-di(methoxycarbonyl)-",0,pKaH1,1,True,5,,0
perrin_supp5207,COCc1ccc(O)nc1COC,"pyridine, 2-hydroxy-5,6-di(methoxymethyl)-",0,pKa1,-1,True,4,,0
perrin_supp5207,COCc1ccc(O)nc1COC,"pyridine, 2-hydroxy-5,6-di(methoxymethyl)-",0,pKaH1,1,True,3,,0
perrin_supp5208,CSCc1ccc(O)nc1CSC,"pyridine, 2-hydroxy-5,6-di(methylthiomethyl)-",0,pKa1,-1,True,4,,0
perrin_supp5208,CSCc1ccc(O)nc1CSC,"pyridine, 2-hydroxy-5,6-di(methylthiomethyl)-",0,pKaH1,1,True,3,,0
perrin_supp5209,CC(O)c1ccccn1,"pyridine, 2-(1-hydroxyethyl)-",0,pKaH1,1,True,1,,0
perrin_supp5210,OCCc1ccccn1,"pyridine, 2-(2-hydroxyethyl)-",0,pKaH1,1,True,2,,0
perrin_supp5211,OCCc1ccncc1,"pyridine, 4-(2-hydroxyethyl)-",0,pKaH1,1,True,1,,0
perrin_supp5212,OCCNCc1ccccn1,"pyridine, 2-(2-hydroxyethylamino)methyl-",0,pKaH1,1,True,2,,0
perrin_supp5212,OCCNCc1ccccn1,"pyridine, 2-(2-hydroxyethylamino)methyl-",0,pKaH2,2,True,1,,0
perrin_supp5213,Cc1cccc(C(C)O)n1,"pyridine, 2-(1-hydroxyethyl)-6-methyl-",0,pKa1,-1,True,3,,0
perrin_supp5213,Cc1cccc(C(C)O)n1,"pyridine, 2-(1-hydroxyethyl)-6-methyl-",0,pKaH1,1,True,2,,0
perrin_supp5214,Cc1cccc(CCO)n1,"pyridine, 2-(2-hydroxyethyl)-6-methyl-",0,pKaH1,1,True,3,,0
perrin_supp5215,COc1ncccc1O,"pyridine, 3-hydroxy-2-methoxy-",0,pKa1,-1,True,2,,0
perrin_supp5215,COc1ncccc1O,"pyridine, 3-hydroxy-2-methoxy-",0,pKaH1,1,True,2,,0
perrin_supp5216,OCc1ccccn1,"pyridine, 2-hydroxymethyl-",0,pKa1,-1,True,1,,0
perrin_supp5216,OCc1ccccn1,"pyridine, 2-hydroxymethyl-",0,pKaH1,1,True,1,,0
perrin_supp5217,OCc1cccnc1,"pyridine, 3-hydroxymethyl-",0,pKaH1,1,True,1,,0
perrin_supp5218,OCc1ccncc1,"pyridine, 4-hydroxymethyl-",0,pKaH1,1,True,1,,0
perrin_supp5219,Cc1cccc(CO)n1,"pyridine, 2-hydroxymethyl-6-methyl-",0,pKaH1,1,True,2,,0
perrin_supp5220,OCCCc1ccccn1,"pyridine, 2-(3-hydroxypropyl)-",0,pKaH1,1,True,2,,0
perrin_supp5221,OCCCc1cccnc1,"pyridine, 3-(3-hydroxypropyl)-",0,pKaH1,1,True,1,,0
perrin_supp5222,OCCCc1ccncc1,"pyridine, 4-(3-hydroxypropyl)-",0,pKaH1,1,True,1,,0
perrin_supp5223,COc1ccc(I)cn1,"pyridine, 5-iodo-2-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5224,CC(C)c1ccncc1,"pyridine, 4-isopropyl-",0,pKaH1,1,True,1,,0
perrin_supp5225,CC(C)c1cnccc1[N+](=O)[O-],"pyridine, 3-isopropyl-4-nitro-",0,pKaH1,1,True,1,,0
perrin_supp5226,O=[N+]([O-])c1cccnc1S,"pyridine, 2-mercapto-3-nitro-",0,pKa1,-1,True,2,,0
perrin_supp5226,O=[N+]([O-])c1cccnc1S,"pyridine, 2-mercapto-3-nitro-",0,pKaH1,1,True,2,,0
perrin_supp5227,O=[N+]([O-])c1ccc(S)nc1,"pyridine, 2-mercapto-5-nitro-",0,pKa1,-1,True,4,,0
perrin_supp5227,O=[N+]([O-])c1ccc(S)nc1,"pyridine, 2-mercapto-5-nitro-",0,pKaH1,1,True,5,,0
perrin_supp5228,COc1ccccn1,"pyridine, 2-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5229,COc1cccnc1,"pyridine, 3-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5230,COc1ccncc1,"pyridine, 4-methoxy-",0,pKaH1,1,True,1,,0
perrin_supp5231,COC(=O)c1cc(OC)cc(C(=O)OC)n1,"pyridine, 4-methoxy-2,6-bis(methoxycarbonyl)-",0,pKaH1,1,True,1,,0
perrin_supp5232,COC(=O)c1cccnc1,"pyridine, 3-methoxycarbonyl-",0,pKaH1,1,True,1,,0
perrin_supp5233,COC(=O)c1ccncc1,"pyridine, 4-methoxycarbonyl-",0,pKaH1,1,True,1,,0
perrin_supp5234,COC(=O)c1ccc(OC)nc1C(=O)OC,"pyridine, 2-methoxy-5,6-di(methoxycarbonyl)-",0,pKaH1,1,True,1,,0
perrin_supp5235,COCc1ccc(OC)nc1COC,"pyridine, 2-methoxy-5,6-di(methoxymethyl)-",0,pKaH1,1,True,1,,0
perrin_supp5236,COc1ccc(C)c(C)n1,"pyridine, 2-methoxy-5,6-dimethyl-",0,pKaH1,1,True,2,,0
perrin_supp5237,COc1ccc(CSC)c(CSC)n1,"pyridine, 2-methoxy-5,6-di(methythiomethyl)-",0,pKaH1,1,True,1,,0
perrin_supp5238,COc1ccc(C)cn1,"pyridine, 2-methoxy-5-methyl-",0,pKaH1,1,True,1,,0
perrin_supp5239,COc1ccncc1[N+](=O)[O-],"pyridine, 4-methoxy-3-nitro-",0,pKaH1,1,True,1,,0
perrin_supp5240,Cc1ccccn1,"pyridine, 2-methyl-",0,pKaH1,1,True,2,,0
perrin_supp5241,Cc1cccnc1,"pyridine, 3-methyl-",0,pKaH1,1,True,1,,0
perrin_supp5242,Cc1ccncc1,"pyridine, 4-methyl-",0,pKaH1,1,True,1,,0
perrin_supp5243,CNc1ncccc1[N+](=O)[O-],"pyridine, 2-methylamino-3-nitro-",0,pKaH1,1,True,4,,0
perrin_supp5244,CNc1ccc([N+](=O)[O-])cn1,"pyridine, 2-methylamino-5-nitro-",0,pKaH1,1,True,8,,0
perrin_supp5245,CNc1ccncc1[N+](=O)[O-],"pyridine, 4-methylamino-3-nitro-",0,pKaH1,1,True,8,,0
perrin_supp5246,Cc1cccnc1N[N+](=O)[O-],"pyridine, 3-methyl-2-nitramino-",0,pKa1,-1,True,2,,0
perrin_supp5246,Cc1cccnc1N[N+](=O)[O-],"pyridine, 3-methyl-2-nitramino-",0,pKaH1,1,True,4,,0
perrin_supp5248,Cc1cc([N+](=O)[O-])cnc1N[N+](=O)[O-],"pyridine, 3-methyl-2-nitramino-5-nitro-",0,pKa1,-1,True,4,,0
